,id,cellIndex,name,profile,timezone,isActive,lastWeatherStationActivity,current_weather
0,e8a72370-bf50-11ed-9972-4f669f2d96bd,874898d9cffffff,Extratropical Bone Cloud,Helium,America/Chicago,True,2024-06-01T13:25:38-05:00,"{'timestamp': '2024-06-01T13:25:38-05:00', 'temperature': 30.7, 'humidity': 65, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 150, 'solar_irradiance': 45.63934426229508, 'uv_index': 0, 'precipitation': 0, 'pressure': 979, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 23.366115885136846, 'feels_like': 35.73855501450001}"
1,b02cba00-bf55-11ed-8a70-d7d4cf200cc9,872653205ffffff,Skinny Canary Sun,Helium,America/Chicago,True,2024-06-01T13:26:12-05:00,"{'timestamp': '2024-06-01T13:26:12-05:00', 'temperature': 22.1, 'humidity': 73, 'wind_speed': 0.4, 'wind_gust': 1, 'wind_direction': 351, 'solar_irradiance': 28.57377049180328, 'uv_index': 0, 'precipitation': 0, 'pressure': 969.6, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 17.033866213492242, 'feels_like': 22.1}"
2,44df2270-8daf-11ec-966b-a173bf0cd052,872a10775ffffff,Balmy Chambray Cloud,M5,America/New_York,False,2024-01-20T17:11:30-05:00,"{'timestamp': '2024-01-20T17:11:30-05:00', 'temperature': -5.699999809, 'humidity': 53, 'wind_speed': 2.189599991, 'wind_gust': 3.569999933, 'wind_direction': 58, 'solar_irradiance': 1.8852459016393444, 'uv_index': 0, 'precipitation': 0, 'pressure': 1014.234985, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': -13.765122718136883, 'feels_like': -9.388046175259209}"
3,67ac91d0-d8d1-11ec-a651-5fda0296159f,872830892ffffff,Round Feldgrau Condensation,M5,America/Los_Angeles,True,2024-06-01T11:27:36-07:00,"{'timestamp': '2024-06-01T11:27:36-07:00', 'temperature': 17.7, 'humidity': 62, 'wind_speed': 0.77, 'wind_gust': 1.02, 'wind_direction': 274, 'solar_irradiance': 56.97540983606557, 'uv_index': 0, 'precipitation': 0, 'pressure': 1007.12, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 10.327544094570156, 'feels_like': 17.7}"
4,02321280-4eb0-11ed-960f-d7d4cf200cc9,8728d195dffffff,Shiny Shamrock Degrees,M5,America/Los_Angeles,True,2024-06-01T11:27:53-07:00,"{'timestamp': '2024-06-01T11:27:53-07:00', 'temperature': 13.4, 'humidity': 86, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 210, 'solar_irradiance': 148.68032786885246, 'uv_index': 1, 'precipitation': 0, 'pressure': 1005.42, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 1.2699999999999818, 'dew_point': 11.105287901336753, 'feels_like': 13.4}"
5,dfdc1cc0-1d5a-11ed-960f-d7d4cf200cc9,871ea47b3ffffff,Odd Grey Whirlwind,M5,Europe/Rome,True,2024-06-01T20:27:40+02:00,"{'timestamp': '2024-06-01T20:27:40+02:00', 'temperature': 23.5, 'humidity': 62, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 96, 'solar_irradiance': 13.139344262295081, 'uv_index': 0, 'precipitation': 0, 'pressure': 1009.05, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 15.800747211955462, 'feels_like': 23.5}"
6,4fa05550-d8e9-11ec-960f-d7d4cf200cc9,872b9b551ffffff,Scruffy Crystal Forecast,M5,America/Toronto,False,2023-07-01T12:37:36-04:00,"{'timestamp': '2023-07-01T12:37:36-04:00', 'temperature': 28.5, 'humidity': 67, 'wind_speed': 0.400000006, 'wind_gust': 0.5, 'wind_direction': 278, 'solar_irradiance': 113.86065573770492, 'uv_index': 1, 'precipitation': 0, 'pressure': 994.2000122, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 21.777183049768997, 'feels_like': 31.48229877450004}"
7,1c121220-1d57-11ed-960b-b351f0b0cc44,871f1b54cffffff,Mild Chocolate Gust,M5,Europe/Berlin,True,2024-06-01T20:27:52+02:00,"{'timestamp': '2024-06-01T20:27:52+02:00', 'temperature': 16.9, 'humidity': 95, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 308, 'solar_irradiance': 2.5245901639344264, 'uv_index': 0, 'precipitation': 0, 'pressure': 997.2, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 16.09341480962343, 'feels_like': 16.9}"
8,5e13b4f0-4e0b-11ed-9972-4f669f2d96bd,871edcd04ffffff,Crazy Sapphire Hydrometer,M5,Europe/Athens,True,2024-06-01T21:28:58+03:00,"{'timestamp': '2024-06-01T21:28:58+03:00', 'temperature': 23.6, 'humidity': 76, 'wind_speed': 1.55, 'wind_gust': 1.53, 'wind_direction': 174, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 1011.49, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 19.121528670603393, 'feels_like': 23.6}"
9,3db29100-1dcc-11ed-960b-b351f0b0cc44,871e0299effffff,Rainy Linen Precipitation,M5,Europe/Prague,True,2024-06-01T20:27:54+02:00,"{'timestamp': '2024-06-01T20:27:54+02:00', 'temperature': 15.9, 'humidity': 79, 'wind_speed': 1.03, 'wind_gust': 1.53, 'wind_direction': 312, 'solar_irradiance': 7.745901639344262, 'uv_index': 0, 'precipitation': 0, 'pressure': 991.85, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 3.560000000000173, 'dew_point': 12.262127886068852, 'feels_like': 15.9}"
10,d3646b90-58fc-11ed-9972-4f669f2d96bd,871ec3a21ffffff,Spicy Yellow Duststorm,M5,Europe/Sofia,True,2024-06-01T21:28:00+03:00,"{'timestamp': '2024-06-01T21:28:00+03:00', 'temperature': 19.7, 'humidity': 71, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 254, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 934.17, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 14.294137397852326, 'feels_like': 19.7}"
11,5a0a27c0-1c80-11ed-9972-4f669f2d96bd,871eeeb40ffffff,Itchy Rouge Cold,M5,Europe/Bucharest,True,2024-06-01T21:28:04+03:00,"{'timestamp': '2024-06-01T21:28:04+03:00', 'temperature': 26.2, 'humidity': 54, 'wind_speed': 1.03, 'wind_gust': 2.04, 'wind_direction': 173, 'solar_irradiance': 0.00819672131147541, 'uv_index': 0, 'precipitation': 0, 'pressure': 999.97, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 16.161203771269037, 'feels_like': 26.2}"
12,27365170-bf55-11ed-8a70-d7d4cf200cc9,8729a08a6ffffff,Genuine Garnet Rainband,Helium,America/Los_Angeles,True,2024-06-01T11:27:28-07:00,"{'timestamp': '2024-06-01T11:27:28-07:00', 'temperature': 18.9, 'humidity': 70, 'wind_speed': 1, 'wind_gust': 2.3, 'wind_direction': 42, 'solar_irradiance': 873.5819672131148, 'uv_index': 8, 'precipitation': 0, 'pressure': 972.3, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 13.308878065669692, 'feels_like': 18.9}"
13,7b2c39a0-4f4f-11ed-960b-b351f0b0cc44,872a100ecffffff,Colossal Gunmetal Cirrostratus,M5,America/New_York,True,2024-06-01T14:29:26-04:00,"{'timestamp': '2024-06-01T14:29:26-04:00', 'temperature': 28.4, 'humidity': 27, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 111, 'solar_irradiance': 45.15573770491803, 'uv_index': 0, 'precipitation': 0, 'pressure': 1016.19, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 7.604234854127141, 'feels_like': 27.35396525631999}"
14,6f66d870-4f5c-11ed-960b-b351f0b0cc44,8729a184affffff,Witty Honeydwe Squall,M5,America/Los_Angeles,True,2024-06-01T11:29:30-07:00,"{'timestamp': '2024-06-01T11:29:30-07:00', 'temperature': 15.2, 'humidity': 90, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 136, 'solar_irradiance': 67.47540983606558, 'uv_index': 0, 'precipitation': 0, 'pressure': 975.49, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 13.570072759085889, 'feels_like': 15.2}"
15,e32dbe10-bf53-11ed-95eb-b351f0b0cc44,871fa5080ffffff,Stale Feldgrau Water,Helium,Europe/Berlin,True,2024-06-01T20:27:59+02:00,"{'timestamp': '2024-06-01T20:27:59+02:00', 'temperature': 18.1, 'humidity': 84, 'wind_speed': 0.1, 'wind_gust': 1, 'wind_direction': 228, 'solar_irradiance': 33.30327868852459, 'uv_index': 0, 'precipitation': 0, 'pressure': 1012, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 15.353506960754542, 'feels_like': 18.1}"
16,2f0920f0-1d50-11ed-960f-d7d4cf200cc9,871f1d4f6ffffff,Festive Frost Stratocumulus,M5,Europe/Berlin,True,2024-06-01T20:29:29+02:00,"{'timestamp': '2024-06-01T20:29:29+02:00', 'temperature': 23.9, 'humidity': 57, 'wind_speed': 0.13, 'wind_gust': 0.51, 'wind_direction': 310, 'solar_irradiance': 12.844262295081966, 'uv_index': 0, 'precipitation': 0, 'pressure': 1003.54, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0.7599999999999909, 'dew_point': 14.865671694717367, 'feels_like': 23.9}"
17,afcdcbe0-96aa-11ed-95eb-b351f0b0cc44,871e064eaffffff,Teeny Cadet Sunrise,Helium,Europe/Vienna,True,2024-06-01T20:28:18+02:00,"{'timestamp': '2024-06-01T20:28:18+02:00', 'temperature': 15.4, 'humidity': 77, 'wind_speed': 0.6, 'wind_gust': 2, 'wind_direction': 36, 'solar_irradiance': 5.754098360655738, 'uv_index': 0, 'precipitation': 0, 'pressure': 991.6, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0.2539999999999978, 'dew_point': 11.387964824695086, 'feels_like': 15.4}"
18,7b90acd0-1d33-11ed-9972-4f669f2d96bd,871f83aaeffffff,Wonderful Citron Ice,M5,Europe/Zurich,True,2024-06-01T20:29:41+02:00,"{'timestamp': '2024-06-01T20:29:41+02:00', 'temperature': 14.5, 'humidity': 93, 'wind_speed': 0.71, 'wind_gust': 1.02, 'wind_direction': 123, 'solar_irradiance': 13.69672131147541, 'uv_index': 0, 'precipitation': 0, 'pressure': 969.8, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 3.5599999999999454, 'dew_point': 13.381198591670818, 'feels_like': 14.5}"
19,1f9a5780-db09-11ec-a651-5fda0296159f,8719422adffffff,Bouncy Burlywood Barometric,M5,Europe/London,True,2024-06-01T19:29:25+01:00,"{'timestamp': '2024-06-01T19:29:25+01:00', 'temperature': 15.3, 'humidity': 68, 'wind_speed': 2.77, 'wind_gust': 3.06, 'wind_direction': 78, 'solar_irradiance': 93.22131147540983, 'uv_index': 0, 'precipitation': 0, 'pressure': 1015.41, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 9.427835405858168, 'feels_like': 15.3}"
20,3cc7f990-bf54-11ed-95eb-b351f0b0cc44,8729a4545ffffff,Active Camel Sunburst,Helium,America/Los_Angeles,True,2024-06-01T11:28:01-07:00,"{'timestamp': '2024-06-01T11:28:01-07:00', 'temperature': 20.1, 'humidity': 65, 'wind_speed': 1.6, 'wind_gust': 2.7, 'wind_direction': 226, 'solar_irradiance': 967.5491803278688, 'uv_index': 9, 'precipitation': 0, 'pressure': 992.2, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 13.31605923955073, 'feels_like': 20.1}"
21,9a49e590-1c7c-11ed-9972-4f669f2d96bd,872aa11b6ffffff,Tame Almond Air,M5,America/New_York,True,2024-06-01T14:29:46-04:00,"{'timestamp': '2024-06-01T14:29:46-04:00', 'temperature': 27.8, 'humidity': 34, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 136, 'solar_irradiance': 728.2049180327868, 'uv_index': 6, 'precipitation': 0, 'pressure': 1000.28, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 10.505550461358958, 'feels_like': 27.271249030720004}"
22,d695b3f0-4eac-11ed-960b-b351f0b0cc44,8744a9390ffffff,Smooth Tawny Microburst,M5,America/New_York,True,2024-06-01T14:29:31-04:00,"{'timestamp': '2024-06-01T14:29:31-04:00', 'temperature': 31, 'humidity': 44, 'wind_speed': 0.71, 'wind_gust': 1.02, 'wind_direction': 100, 'solar_irradiance': 107.30327868852459, 'uv_index': 1, 'precipitation': 0, 'pressure': 1017.19, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 17.32514317681454, 'feels_like': 31.718489328000018}"
23,a405f500-512f-11ed-960f-d7d4cf200cc9,87195cab6ffffff,Flat Licorice Pressure,M5,Europe/London,False,2024-05-29T02:12:09+01:00,"{'timestamp': '2024-05-29T02:12:09+01:00', 'temperature': 12.6, 'humidity': 95, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 80, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0.05, 'pressure': 994.96, 'icon': 'drizzle', 'precipitation_accumulated': 0, 'dew_point': 11.81983955875669, 'feels_like': 12.6}"
24,cdbac6d0-96aa-11ed-960f-d7d4cf200cc9,872b8aa03ffffff,Polished Midnight Altocumulus,Helium,America/New_York,True,2024-06-01T14:29:21-04:00,"{'timestamp': '2024-06-01T14:29:21-04:00', 'temperature': 22.2, 'humidity': 44, 'wind_speed': 1.8, 'wind_gust': 3.7, 'wind_direction': 228, 'solar_irradiance': 868.1147540983607, 'uv_index': 6, 'precipitation': 0, 'pressure': 979.7, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 9.368737465639516, 'feels_like': 22.2}"
25,852087d0-d8b3-11ec-960f-d7d4cf200cc9,8746482d8ffffff,Damaged Hemp Graupel,M5,Pacific/Honolulu,False,,
26,31eb8f40-bf55-11ed-9972-4f669f2d96bd,8729a9373ffffff,Active Graphite Typhoon,Helium,America/Los_Angeles,True,2024-06-01T11:27:54-07:00,"{'timestamp': '2024-06-01T11:27:54-07:00', 'temperature': 16.9, 'humidity': 63, 'wind_speed': 2.3, 'wind_gust': 3.9, 'wind_direction': 294, 'solar_irradiance': 834.4672131147541, 'uv_index': 7, 'precipitation': 0, 'pressure': 1001.6, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 9.810662761514859, 'feels_like': 16.9}"
27,ff215640-8b42-11ec-900c-abdec1c57354,87195dd16ffffff,Blurry Raspberry Drizzle,M5,Europe/London,True,2024-06-01T19:29:44+01:00,"{'timestamp': '2024-06-01T19:29:44+01:00', 'temperature': 14.7, 'humidity': 73, 'wind_speed': 0.58, 'wind_gust': 1.02, 'wind_direction': 260, 'solar_irradiance': 129.24590163934425, 'uv_index': 1, 'precipitation': 0, 'pressure': 1014.44, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 9.910154968840395, 'feels_like': 14.7}"
28,cfd8e690-bf54-11ed-9972-4f669f2d96bd,8744c120effffff,Fancy Smoky Meteorology,Helium,America/New_York,True,2024-06-01T14:27:58-04:00,"{'timestamp': '2024-06-01T14:27:58-04:00', 'temperature': 26.2, 'humidity': 47, 'wind_speed': 0.6, 'wind_gust': 1.8, 'wind_direction': 356, 'solar_irradiance': 455.3114754098361, 'uv_index': 4, 'precipitation': 0, 'pressure': 981.9, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 14.001782670468723, 'feels_like': 26.2}"
29,98a81f70-4fa0-11ed-9972-4f669f2d96bd,8726c8634ffffff,Jolly Magenta Altitude,M5,America/Chicago,True,2024-06-01T13:29:41-05:00,"{'timestamp': '2024-06-01T13:29:41-05:00', 'temperature': 19.5, 'humidity': 98, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 160, 'solar_irradiance': 52.78688524590164, 'uv_index': 0, 'precipitation': 8.17, 'pressure': 994.24, 'icon': 'rain', 'precipitation_accumulated': 23.629999999999995, 'dew_point': 19.17531948073704, 'feels_like': 19.5}"
30,bed36f90-bf50-11ed-9972-4f669f2d96bd,871f99185ffffff,Round Sienna Thunder,Helium,Europe/Rome,True,2024-06-01T20:28:38+02:00,"{'timestamp': '2024-06-01T20:28:38+02:00', 'temperature': 22.3, 'humidity': 64, 'wind_speed': 2.2, 'wind_gust': 3.3, 'wind_direction': 234, 'solar_irradiance': 21.40983606557377, 'uv_index': 0, 'precipitation': 0, 'pressure': 994.2, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 15.162108162036873, 'feels_like': 22.3}"
31,493a5780-8b44-11ec-966b-a173bf0cd052,871f1d4b0ffffff,Salty Mossy Rain,M5,Europe/Berlin,True,2024-06-01T20:29:53+02:00,"{'timestamp': '2024-06-01T20:29:53+02:00', 'temperature': 23.9, 'humidity': 56, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 227, 'solar_irradiance': 36.68852459016394, 'uv_index': 0, 'precipitation': 0, 'pressure': 1005.92, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 2.2899999999999636, 'dew_point': 14.591125624588145, 'feels_like': 23.9}"
32,bc912e70-bf55-11ed-95eb-b351f0b0cc44,871eeeb48ffffff,Genuine Canvas Summer,Helium,Europe/Bucharest,True,2024-06-01T21:29:50+03:00,"{'timestamp': '2024-06-01T21:29:50+03:00', 'temperature': 26.6, 'humidity': 50, 'wind_speed': 0.2, 'wind_gust': 1.6, 'wind_direction': 40, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 1004.1, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 15.326989235341768, 'feels_like': 26.6}"
33,5fb24cb0-1dda-11ed-9972-4f669f2d96bd,871e326d8ffffff,Icy Pink Snowstorm,M5,Europe/Vienna,False,2024-05-17T15:07:48+02:00,"{'timestamp': '2024-05-17T15:07:48+02:00', 'temperature': 21.4, 'humidity': 60, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 252, 'solar_irradiance': 0.7622950819672131, 'uv_index': 0, 'precipitation': 6.35, 'pressure': 956.5, 'icon': 'rain', 'precipitation_accumulated': 0, 'dew_point': 13.315817346092887, 'feels_like': 21.4}"
34,eb665f30-50de-11ed-960f-d7d4cf200cc9,871fa0af6ffffff,Muscular Bistre Haboob,M5,Europe/Brussels,True,2024-06-01T20:29:57+02:00,"{'timestamp': '2024-06-01T20:29:57+02:00', 'temperature': 14.8, 'humidity': 99, 'wind_speed': 2.38, 'wind_gust': 3.57, 'wind_direction': 96, 'solar_irradiance': 5.39344262295082, 'uv_index': 0, 'precipitation': 0, 'pressure': 979.56, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 2.2899999999999636, 'dew_point': 14.644112379488712, 'feels_like': 14.8}"
35,5cfed590-1e13-11ed-960b-b351f0b0cc44,87194365affffff,Teeny Seafoam Anemometer,M5,Europe/London,True,2024-06-01T19:30:08+01:00,"{'timestamp': '2024-06-01T19:30:08+01:00', 'temperature': 13.4, 'humidity': 73, 'wind_speed': 2.06, 'wind_gust': 2.55, 'wind_direction': 23, 'solar_irradiance': 26.12295081967213, 'uv_index': 0, 'precipitation': 0, 'pressure': 1021.19, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 8.657907063202487, 'feels_like': 13.4}"
36,2fd6d560-d8ed-11ec-960f-d7d4cf200cc9,871ea8505ffffff,Magnificent Syrup Nowcast,M5,Europe/Belgrade,True,2024-06-01T20:30:04+02:00,"{'timestamp': '2024-06-01T20:30:04+02:00', 'temperature': 21.9, 'humidity': 73, 'wind_speed': 0.84, 'wind_gust': 1.53, 'wind_direction': 130, 'solar_irradiance': 3.7950819672131146, 'uv_index': 0, 'precipitation': 0, 'pressure': 1011.55, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 16.84143337807077, 'feels_like': 21.9}"
37,46c207c0-d8a4-11ec-960f-d7d4cf200cc9,873f4d115ffffff,Fast Inky Frost,M5,Asia/Nicosia,False,,
38,4567a2b0-d8b6-11ec-960f-d7d4cf200cc9,8728de176ffffff,Modern Claret Windstorm,M5,America/Vancouver,True,2024-06-01T11:30:01-07:00,"{'timestamp': '2024-06-01T11:30:01-07:00', 'temperature': 13.2, 'humidity': 86, 'wind_speed': 0.19, 'wind_gust': 0.51, 'wind_direction': 257, 'solar_irradiance': 185.04918032786884, 'uv_index': 1, 'precipitation': 0, 'pressure': 1000.43, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 2.0299999999999727, 'dew_point': 10.908849851532398, 'feels_like': 13.2}"
39,a99688c0-5064-11ed-960f-d7d4cf200cc9,871eda671ffffff,Virtual Mercurial Cloud,M5,Europe/Athens,True,2024-06-01T21:30:06+03:00,"{'timestamp': '2024-06-01T21:30:06+03:00', 'temperature': 23.8, 'humidity': 58, 'wind_speed': 0.13, 'wind_gust': 0.51, 'wind_direction': 61, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 1009.77, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 15.042470691118492, 'feels_like': 23.8}"
40,f4b700f0-4e8e-11ed-960f-d7d4cf200cc9,87bc6b298ffffff,Itchy Burlywood Climatologist,M5,Africa/Johannesburg,True,2024-06-01T20:29:34+02:00,"{'timestamp': '2024-06-01T20:29:34+02:00', 'temperature': 11.1, 'humidity': 98, 'wind_speed': 0.06, 'wind_gust': 0.51, 'wind_direction': 111, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 991.78, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 4.829999999999927, 'dew_point': 10.795751457975381, 'feels_like': 11.1}"
41,943fbfb0-bf53-11ed-9972-4f669f2d96bd,871edcd24ffffff,Obedient Nylon Easterlies,Helium,Europe/Athens,True,2024-06-01T21:28:08+03:00,"{'timestamp': '2024-06-01T21:28:08+03:00', 'temperature': 23.6, 'humidity': 77, 'wind_speed': 0.3, 'wind_gust': 1.6, 'wind_direction': 300, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 1008.8, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 19.331433957140582, 'feels_like': 23.6}"
42,b57859b0-1d61-11ed-960f-d7d4cf200cc9,871eda398ffffff,Frontal Myrtle Twister,M5,Europe/Athens,True,2024-06-01T21:29:53+03:00,"{'timestamp': '2024-06-01T21:29:53+03:00', 'temperature': 22.5, 'humidity': 56, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 89, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 980.86, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 13.28682764280727, 'feels_like': 22.5}"
43,6b9161d0-96aa-11ed-9972-4f669f2d96bd,871e05d52ffffff,Quiet Stone Fahrenheit,Helium,Europe/Prague,True,2024-06-01T20:29:17+02:00,"{'timestamp': '2024-06-01T20:29:17+02:00', 'temperature': 16, 'humidity': 83, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 303, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 975, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 2.794000000000011, 'dew_point': 13.113693992725885, 'feels_like': 16}"
44,39a7f5a0-4f9a-11ed-9972-4f669f2d96bd,87441acccffffff,Careful Vermilion Snowfall,M5,America/New_York,True,2024-06-01T14:30:04-04:00,"{'timestamp': '2024-06-01T14:30:04-04:00', 'temperature': 32.7, 'humidity': 42, 'wind_speed': 0.52, 'wind_gust': 0.51, 'wind_direction': 163, 'solar_irradiance': 762.5491803278688, 'uv_index': 7, 'precipitation': 0, 'pressure': 1016.01, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 18.116444968067686, 'feels_like': 33.92218254007998}"
45,d0888450-bf50-11ed-9972-4f669f2d96bd,8748e8556ffffff,Unique Mango Weathering,Helium,America/Phoenix,True,2024-06-01T11:28:34-07:00,"{'timestamp': '2024-06-01T11:28:34-07:00', 'temperature': 34.4, 'humidity': 12, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 351, 'solar_irradiance': 951.2459016393443, 'uv_index': 9, 'precipitation': 0, 'pressure': 922.8, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 0.9006612258004859, 'feels_like': 31.895516485119998}"
46,21f75690-1c81-11ed-960b-b351f0b0cc44,871eeeb69ffffff,Smooth Mandarin Temperature,M5,Europe/Bucharest,True,2024-06-01T21:30:06+03:00,"{'timestamp': '2024-06-01T21:30:06+03:00', 'temperature': 27.5, 'humidity': 47, 'wind_speed': 0, 'wind_gust': 0, 'wind_direction': 123, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 1003.15, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 15.186396076997568, 'feels_like': 27.87543626249999}"
47,40f9a4f0-1d38-11ed-9972-4f669f2d96bd,870124206ffffff,Square Citron Mammatus,M5,Europe/Berlin,True,2024-06-01T20:30:11+02:00,"{'timestamp': '2024-06-01T20:30:11+02:00', 'temperature': 9.1, 'humidity': 90, 'wind_speed': 0.58, 'wind_gust': 1.02, 'wind_direction': 300, 'solar_irradiance': 13751.811475409837, 'uv_index': 15, 'precipitation': 0, 'pressure': 1007.42, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 6.859999999999999, 'dew_point': 7.545934056442089, 'feels_like': 9.1}"
48,e35ea1f0-96aa-11ed-95eb-b351f0b0cc44,8711250c3ffffff,Ancient Hemp Orographic,Helium,Europe/Helsinki,True,2024-06-01T21:29:56+03:00,"{'timestamp': '2024-06-01T21:29:56+03:00', 'temperature': 39.8, 'humidity': 25, 'wind_speed': 1.6, 'wind_gust': 2.1, 'wind_direction': 12, 'solar_irradiance': 0.9426229508196722, 'uv_index': 0, 'precipitation': 0, 'pressure': 996.2, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 16.08121819976579, 'feels_like': 40.873722550000004}"
49,9a181c80-4ed7-11ed-960b-b351f0b0cc44,871eda76dffffff,Fierce Cotton Nimbostratus,M5,Europe/Athens,True,2024-06-01T21:30:12+03:00,"{'timestamp': '2024-06-01T21:30:12+03:00', 'temperature': 23, 'humidity': 54, 'wind_speed': 0.64, 'wind_gust': 1.02, 'wind_direction': 297, 'solar_irradiance': 0, 'uv_index': 0, 'precipitation': 0, 'pressure': 984.78, 'icon': 'partly-cloudy-night', 'precipitation_accumulated': 0, 'dew_point': 13.194068516125318, 'feels_like': 23}"
50,dfd086d0-1d14-11ed-960b-b351f0b0cc44,872ab2d52ffffff,Fluffy Wheat Twilight,M5,America/Detroit,True,2024-06-01T14:30:10-04:00,"{'timestamp': '2024-06-01T14:30:10-04:00', 'temperature': 25.2, 'humidity': 29, 'wind_speed': 0.13, 'wind_gust': 0.51, 'wind_direction': 215, 'solar_irradiance': 13751.811475409837, 'uv_index': 15, 'precipitation': 0, 'pressure': 995.73, 'icon': 'partly-cloudy-day', 'precipitation_accumulated': 0, 'dew_point': 5.902862005016099, 'feels_like': 25.2}"
